t,x,y,latitude,longitude
2.45,0.131045,0.069788,47.06422117719726,15.452910920341054
2.458333,0.133388,0.0726489999999999,47.06422119824479,15.452910958070976
2.466667,0.135574,0.0756199999999999,47.06422121788196,15.452910997251545
2.4749999999999996,0.137833,0.078677,47.0642212381749,15.452911037566247
2.483333,0.1402219999999999,0.082156,47.06422125963565,15.452911083446152
2.4916669999999996,0.142625,0.085485,47.06422128122217,15.452911127347903
2.5,0.145098,0.088909,47.0642213034375,15.452911172502484
2.5083330000000004,0.147464,0.092277,47.06422132469165,15.452911216918556
2.516667,0.149713,0.095726,47.064221344894754,15.452911262402829
2.5250000000000004,0.15217,0.099482,47.06422136696636,15.452911311935717
2.5333330000000003,0.154686,0.103188,47.064221389567976,15.452911360809216
2.5416670000000003,0.157133,0.106605,47.06422141154975,15.452911405871486
2.55,0.1597599999999999,0.110496,47.06422143514849,15.45291145718471
2.558333,0.162306,0.1144,47.0642214580196,15.452911508669372
2.566667,0.164928,0.117778,47.06422148157343,15.45291155321732
2.575,0.16749,0.121816,47.06422150458826,15.452911606469131
2.583333,0.170284,0.126188,47.06422152968719,15.452911664125624
2.591667,0.172918,0.130276,47.06422155334881,15.452911718036818
2.5999999999999996,0.175579,0.134401,47.06422157725298,15.452911772435955
2.608333,0.178179,0.138534,47.06422160060918,15.452911826940596
2.6166669999999996,0.181205,0.142863,47.0642216277922,15.45291188403002
2.625,0.183888,0.147674,47.064221651894,15.4529119474759
2.6333330000000004,0.186723,0.152305,47.06422167736123,15.452912008548
2.641667,0.189551,0.156813,47.06422170276559,15.452912067998014
2.6500000000000004,0.192595,0.160718,47.06422173011031,15.452912119495863
2.6583330000000003,0.195291,0.16602,47.06422175432889,15.452912189416889
2.6666670000000003,0.198259,0.170698,47.06422178099088,15.452912251108806
2.675,0.201305,0.175792,47.064221808353565,15.452912318286796
2.683333,0.204579,0.180681,47.06422183776441,15.452912382761316
2.691667,0.207331,0.18602,47.06422186248605,15.452912453170285
2.7,0.210248,0.191443,47.06422188868991,15.45291252468702
2.708333,0.213307,0.1965829999999999,47.06422191616937,15.452912592471645
2.716667,0.216631,0.201242,47.06422194602937,15.452912653912996
2.7249999999999996,0.219644,0.206979,47.06422197309561,15.452912729570658
2.733333,0.222478,0.2123179999999999,47.06422199855387,15.452912799979629
2.7416669999999996,0.225651,0.217473,47.06422202705741,15.452912867962066
2.75,0.228845,0.222238,47.0642220557496,15.452912930801311
2.7583330000000004,0.231917,0.228181,47.064222083345854,15.452913009175631
2.766667,0.234981,0.2335819999999999,47.06422211087023,15.452913080402238
2.7750000000000004,0.237916,0.239687,47.06422213723578,15.452913160912964
2.7833330000000003,0.240814,0.2453499999999999,47.06422216326896,15.45291323559474
2.7916670000000003,0.243515,0.251254,47.06422218753246,15.452913313454742
2.8,0.246508,0.257839,47.06422221441903,15.452913400295548
2.808333,0.24962,0.262785,47.06422224237461,15.452913465521762
2.816667,0.252634,0.2687509999999999,47.06422226944983,15.4529135441994
2.825,0.2556779999999999,0.274004,47.06422229679455,15.452913613474232
2.833333,0.258757,0.279834,47.06422232445368,15.45291369035835
2.841667,0.261918,0.285285,47.06422235284942,15.45291376224434
2.8499999999999996,0.264972,0.291325,47.06422238028397,15.45291384189787
2.858333,0.268258,0.2969119999999999,47.06422240980261,15.452913915577382
2.8666669999999996,0.271456,0.302809,47.064222438530734,15.452913993345073
2.875,0.27469,0.3083559999999999,47.06422246758225,15.45291406649708
2.8833330000000004,0.2779979999999999,0.314772,47.06422249729852,15.45291415110917
2.891667,0.281377,0.320326,47.0642225276526,15.452914224353488
2.9000000000000004,0.284845,0.324994,47.06422255880617,15.452914285913533
2.9083330000000003,0.288095,0.330648,47.06422258800141,15.452914360476615
2.9166670000000003,0.29145,0.336252,47.06422261813989,15.45291443438032
2.925,0.294465,0.3429529999999999,47.0642226452241,15.452914522750897
2.933333,0.2980089999999999,0.348179,47.06422267706039,15.45291459166966
2.941667,0.301134,0.353585,47.06422270513275,15.452914662962204
2.95,0.304528,0.358965,47.06422273562157,15.452914733911868
2.958333,0.307958,0.36392,47.06422276643379,15.452914799256774
2.966667,0.3109889999999999,0.3695389999999999,47.06422279366172,15.452914873358292
2.9749999999999996,0.3144059999999999,0.374635,47.06422282435715,15.45291494056266
2.983333,0.317722,0.379803,47.064222854145285,15.452915008716538
2.9916669999999996,0.320894,0.38527,47.06422288263985,15.45291508081353
3.0,0.324242,0.391259,47.06422291271544,15.452915159794486
3.0083330000000004,0.327212,0.39685,47.06422293939541,15.452915233526747
3.016667,0.330401,0.402004,47.064222968042685,15.452915301496002
3.0250000000000004,0.333593,0.406958,47.0642229967169,15.452915366827716
3.0333330000000003,0.336347,0.412084,47.064223021456506,15.452915434427714
3.0416670000000003,0.339701,0.417177,47.064223051586,15.452915501592518
3.05,0.342914,0.422304,47.06422308044887,15.452915569205704
3.058333,0.345634,0.427338,47.06422310488305,15.452915635592436
3.066667,0.349012,0.432258,47.06422313522815,15.452915700475772
3.075,0.352139,0.437349,47.06422316331847,15.452915767614204
3.083333,0.355248,0.442322,47.06422319124709,15.452915833196489
3.091667,0.358199,0.447409,47.06422321775638,15.452915900282164
3.0999999999999996,0.361373,0.452522,47.0642232462689,15.452915967710725
3.108333,0.36424,0.457613,47.0642232720236,15.452916034849151
3.1166669999999996,0.3672999999999999,0.462675,47.06422329951205,15.45291610160514
